date,price,vol_spot_24h,market_cap
2019-12-12,14.74962765,166588192.864003,2261960517.022516
2019-12-13,14.71313142,158091955.768011,2262402193.447172
2019-12-14,14.81022074,164498254.643844,2272951579.5537577
2019-12-15,14.36781309,160424902.136075,2205218684.500316
2019-12-16,14.35506342,166600618.185604,2205239116.2434287
2019-12-17,13.45310493,167675616.15803,2066058407.3425472
2019-12-18,12.35542612,182840088.87755,1900250905.3581653
2019-12-19,13.49195485,221276214.807148,2070675410.040116
2019-12-20,13.30727067,157559456.81164,2041771179.9406009
2019-12-21,13.49949942,202947983.129067,2071647692.203884
2019-12-22,13.28908441,190795847.356625,2039535646.5091555
2019-12-23,13.80561462,203768506.774614,2110853076.6536293
2019-12-24,13.31438246,162666681.53981,2045544930.425592
2019-12-25,13.31898034,186760807.645439,2046244983.125574
2019-12-26,13.0750508,139752557.28815,2006685206.2182064
2019-12-27,13.14235568,154341640.332,2017880019.4300404
2019-12-28,13.27834044,168454467.934224,2035057674.2384577
2019-12-29,13.67155354,191055609.945135,2101494900.46546
2019-12-30,14.10702787,214556552.225178,2161147034.904468
2019-12-31,13.85356391,180733324.118415,2126194408.1383955
2020-01-01,13.71639052,168238324.605933,2103940814.870552
2020-01-02,13.68590249,184709056.804408,2099316231.1251168
2020-01-03,13.00717054,157356597.615453,1995647509.1802216
2020-01-04,13.60327558,177239685.255726,2088116795.771428
2020-01-05,13.79457523,169907478.421526,2116144291.915908
2020-01-06,14.00636071,183407548.101395,2147450559.740196
2020-01-07,14.90050444,222341899.104433,2290887105.200194
2020-01-08,14.96951629,212354395.112055,2303435257.422277
2020-01-09,14.49911394,182170907.229374,2231554930.3303814
2020-01-10,14.40240029,186715078.230744,2202749503.68616
2020-01-11,15.07265126,205053226.009009,2298403615.7259774
2020-01-12,14.89765484,214306064.040478,2290593279.1561394
2020-01-13,15.30362181,210916688.709128,2347844996.5334334
2020-01-14,15.16279627,190567044.138221,2328371221.1582727
2020-01-15,16.65121704,256200729.816169,2546512800.318769
2020-01-16,17.65995959,363286199.193055,2695653560.446619
2020-01-17,17.01346228,180942925.116408,2603726452.0382032
2020-01-18,18.06731694,324691292.355627,2784697147.5543413
2020-01-19,17.77956566,260499762.302936,2733334308.82279
2020-01-20,17.3546721,247057878.988854,2662443492.9893026
2020-01-21,17.33176895,263222093.536996,2658043749.5532937
2020-01-22,18.10566377,282373775.617627,2775403908.1440234
2020-01-23,17.78528737,221221906.915244,2727795013.688821
2020-01-24,16.98120135,213945091.064713,2605306661.6892314
2020-01-25,17.02580292,225882782.212396,2614002412.698689
2020-01-26,16.94388901,205048618.448292,2604451767.499017
2020-01-27,17.43695281,243479316.874071,2674086712.651739
2020-01-28,17.63534383,230946817.910461,2698791730.431113
2020-01-29,18.05671871,237464057.061777,2745879946.2703395
2020-01-30,17.84868978,241033846.213671,2747236096.2496214
2020-01-31,18.57446821,252662477.175719,2847071752.4987006
2020-02-01,18.10259189,243240997.983209,2788030152.1760154
2020-02-02,18.14697994,184719237.713563,2785023700.27252
2020-02-03,18.42978587,253345268.446769,2828376341.968748
2020-02-04,18.46972778,173491661.645031,2834950672.338868
2020-02-05,18.12227006,136322480.737231,2787798000.347352
2020-02-06,19.18498174,290141371.293245,2945748769.8295617
2020-02-07,20.60635932,353390568.577291,3157866992.351171
2020-02-08,22.12459724,437168891.025141,3395280397.1581664
2020-02-09,21.79557767,294670011.461237,3345049428.729636
2020-02-10,23.91937491,396099869.575838,3671656947.7594647
2020-02-11,25.25283145,621855205.60019,3882697589.2559314
2020-02-12,25.67332748,513583904.456331,3940209442.12029
2020-02-13,26.42048901,476505354.873414,4030446327.500257
2020-02-14,25.40353101,382278653.963629,3894836056.451729
2020-02-15,26.23761464,421277508.154635,4014430330.4323854
2020-02-16,24.06623247,433444195.949792,3694035234.841765
2020-02-17,23.64223437,442399014.673369,3616306586.490874
2020-02-18,23.57106009,440300039.582143,3598860680.007088
2020-02-19,24.02472172,347593301.539643,3691896845.9100976
2020-02-20,22.25110406,288054592.159041,3449518851.48574
2020-02-21,22.1400916,293917888.192825,3400751851.238378
2020-02-22,22.12011684,379734030.401189,3395848277.908833
2020-02-23,21.93521265,308906985.699442,3364840516.8519645
2020-02-24,22.87150377,370143216.200634,3510096072.4666047
2020-02-25,22.03412707,305719319.902081,3364128427.944973
2020-02-26,20.38515618,292947590.95183,3134455973.6722302
2020-02-27,18.71084905,346015231.211528,2858511810.452316
2020-02-28,19.12124747,334602154.895322,2921518777.105417
2020-02-29,18.96783851,475710231.977518,2926158625.6530914
2020-03-01,19.31627435,510660552.385544,2982985653.833748
2020-03-02,18.99084847,279150858.820654,2908085916.4507985
2020-03-03,19.86962387,342469581.829736,3047290851.6456995
2020-03-04,19.59198541,328500278.413345,2967313549.754455
2020-03-05,19.99801653,316845189.140281,3023669002.1476326
2020-03-06,20.81956237,348942110.521133,3148122007.3728514
2020-03-07,21.3200619,395065946.119132,3225098953.680081
2020-03-08,20.0346305,314894895.766347,3021511858.487788
2020-03-09,16.87686615,273483539.382628,2576606762.579333
2020-03-10,16.58353401,383658471.585072,2497008181.427224
2020-03-11,16.88554253,330638655.660531,2565981290.9065304
2020-03-12,16.56793677,267252146.989004,2493501408.1594257
2020-03-13,9.47289827,412918004.272449,1437874399.8177972
2020-03-14,10.89497092,551414732.795828,1615054798.958406
2020-03-15,10.13127817,270906520.912893,1527890811.8259366
2020-03-16,10.38557708,298770292.343978,1590139361.762785
2020-03-17,9.4006708,284841626.19165,1431388393.079302
2020-03-18,10.3342805,232219642.136281,1573699552.2746863
2020-03-19,10.37360276,272872630.216486,1563418016.331947
2020-03-20,12.25320977,346191031.614154,1858603761.5876007
2020-03-21,11.85072095,387993875.207485,1792058784.8584447
2020-03-22,11.99980747,341768011.034885,1818360426.988084
