date,price,vol_spot_24h,market_cap
2024-03-14,71450.40608119006,31300557505.502563,1404322863727.6228
2024-03-13,73068.26491750685,26365942739.630207,1436056716498.925
2024-03-12,71455.93488103758,33800671625.459274,1404298907375.4324
2024-03-11,72154.12249586405,35951102819.29314,1417956075532.3013
2024-03-10,69023.13775054687,18071078749.506073,1356353801272.3245
2024-03-09,68506.63542644562,10370755148.794147,1346142095842.3835
2024-03-08,68328.0963935974,30590030792.69542,1342562913919.432
2024-03-07,67039.98841955487,24046705727.12306,1317188686709.6606
2024-03-06,66119.34328846191,36753428617.32804,1299026901785.4246
2024-03-05,64150.083933519076,53773139527.91121,1260280873642.64
2024-03-04,68306.35679210228,38518509808.33211,1341863010250.571
2024-03-03,62950.97535045596,12976853310.809954,1236608141421.6772
2024-03-02,62051.78752095148,11537616426.715471,1218883634584.7751
2024-03-01,62541.104916729586,21115830258.001965,1228443702714.3926
2024-02-29,61370.51588422323,34331641207.866577,1205393215517.3882
2024-02-28,62520.39547114914,41045227382.22083,1227925950333.9304
2024-02-27,57061.23549792714,25850127287.45892,1120653735132.8916
2024-02-26,54490.71190534977,18263643223.040623,1070125000192.8116
2024-02-25,51735.22921957438,6653402773.255789,1015968981540.994
2024-02-24,51565.469177628736,5962552422.385099,1012582403676.8044
2024-02-23,50820.15328451695,10940855729.227415,997902293808.0304
2024-02-22,51320.801777204295,13687033806.523186,1007683583649.794
2024-02-21,51738.089938943165,15154438777.231953,1015832435550.9921
2024-02-20,52300.0252498568,18280057887.70388,1026819784536.9025
2024-02-19,51797.66976049788,10592990897.65991,1016911276864.2546
2024-02-18,52087.17875871139,7926605393.280917,1022551377027.2567
2024-02-17,51686.850479786226,9677488925.375822,1014652570419.3721
2024-02-16,52207.9653521333,13938923251.151783,1024833849964.0243
2024-02-15,51960.82102303261,19715323777.797882,1019939579390.9594
2024-02-14,51838.75253901272,19502630738.001408,1017490049899.4435
2024-02-13,49727.50421476214,18067807407.247498,976008239526.1887
